timestamp,url,date,my_color,my_rating,opponent_username,opponent_rating,outcome,time_control,time_class,opening,number_of_moves,pgn
1513657463,https://www.chess.com/game/live/2497776079,2017.12.19,white,652,shashankgautam,854,loss,600,,Queens Pawn Opening Horwitz Defense 2.Bf4,21,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2017.12.19""]
[Round ""-""]
[White ""currystan""]
[Black ""shashankgautam""]
[Result ""0-1""]
[CurrentPosition ""2k3nr/p1p2p1p/8/3p4/1P1b3P/6q1/P6R/3QKB2 w - -""]
[Timezone ""UTC""]
[ECO ""A40""]
[ECOUrl ""https://www.chess.com/openings/Queens-Pawn-Opening-Horwitz-Defense-2.Bf4""]
[UTCDate ""2017.12.19""]
[UTCTime ""07:24:23""]
[WhiteElo ""652""]
[BlackElo ""854""]
[TimeControl ""600""]
[Termination ""shashankgautam won - game abandoned""]
[StartTime ""07:24:23""]
[EndDate ""2017.12.19""]
[EndTime ""07:35:04""]
[Link ""https://www.chess.com/game/live/2497776079""]

1. d4 {[%clk 0:09:54.6]} 1... e6 {[%clk 0:09:58.1]} 2. Bf4 {[%clk 0:09:47.5]} 2... Qf6 {[%clk 0:09:51]} 3. c3 {[%clk 0:09:39.4]} 3... Nc6 {[%clk 0:09:41.2]} 4. Qd2 {[%clk 0:09:35.6]} 4... g5 {[%clk 0:09:24.2]} 5. Be3 {[%clk 0:09:27.3]} 5... d5 {[%clk 0:09:08.7]} 6. g4 {[%clk 0:08:56.4]} 6... b5 {[%clk 0:09:06.2]} 7. f4 {[%clk 0:08:52.4]} 7... e5 {[%clk 0:08:51.7]} 8. h4 {[%clk 0:08:42.4]} 8... gxf4 {[%clk 0:08:44.5]} 9. Bxf4 {[%clk 0:08:18.7]} 9... exd4 {[%clk 0:08:23.5]} 10. cxd4 {[%clk 0:08:05.3]} 10... Nxd4 {[%clk 0:08:15.3]} 11. Nc3 {[%clk 0:07:50.1]} 11... Bxg4 {[%clk 0:08:08.9]} 12. Rh2 {[%clk 0:07:29.1]} 12... O-O-O {[%clk 0:08:00.9]} 13. Nxb5 {[%clk 0:07:12.3]} 13... Bc5 {[%clk 0:07:30.4]} 14. Nxd4 {[%clk 0:07:06.9]} 14... Bxd4 {[%clk 0:07:25.7]} 15. e4 {[%clk 0:06:38]} 15... Re8 {[%clk 0:07:18.4]} 16. Rd1 {[%clk 0:06:08.8]} 16... Rxe4+ {[%clk 0:07:11.6]} 17. Ne2 {[%clk 0:05:11.7]} 17... Rxf4 {[%clk 0:06:41.3]} 18. Nxf4 {[%clk 0:04:54.4]} 18... Bxd1 {[%clk 0:06:39.3]} 19. Qxd1 {[%clk 0:04:47.3]} 19... Qxf4 {[%clk 0:06:37.8]} 20. b4 {[%clk 0:04:34.6]} 20... Qg3+ {[%clk 0:06:36.2]} 0-1
"
1751096347,https://www.chess.com/game/daily/832476674,2025.06.28,black,254,zaar_m,546,loss,1/86400,,Kings Pawn Opening Kings Knight Variation,39,"[Event ""Let's Play!""]
[Site ""Chess.com""]
[Date ""2025.06.28""]
[Round ""-""]
[White ""zaar_m""]
[Black ""currystan""]
[Result ""1-0""]
[CurrentPosition ""8/p7/8/P2Q3p/kP1P4/7r/3B4/2R3K1 b - - 0 39""]
[Timezone ""UTC""]
[ECO ""C40""]
[ECOUrl ""https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation""]
[UTCDate ""2025.06.28""]
[UTCTime ""10:39:07""]
[WhiteElo ""546""]
[BlackElo ""254""]
[TimeControl ""1/86400""]
[Termination ""zaar_m won by resignation""]
[StartTime ""10:39:07""]
[EndDate ""2025.06.28""]
[EndTime ""11:45:42""]
[Link ""https://www.chess.com/game/daily/832476674""]

1. e4 {[%clk 0:00:06.1]} 1... e5 {[%clk 0:00:04.7]} 2. Nf3 {[%clk 0:00:03.1]} 2... Bb4 {[%clk 0:00:05.2]} 3. c3 {[%clk 0:00:03]} 3... Bc5 {[%clk 0:00:07.8]} 4. Nxe5 {[%clk 0:00:02.2]} 4... Qf6 {[%clk 0:00:10.1]} 5. Nd3 {[%clk 0:00:02.3]} 5... Qxf2+ {[%clk 0:00:06.5]} 6. Nxf2 {[%clk 0:00:23.5]} 6... Bxf2+ {[%clk 0:00:05.9]} 7. Kxf2 {[%clk 0:00:03.4]} 7... Nf6 {[%clk 0:00:03.3]} 8. Ke1 {[%clk 0:00:02.7]} 8... Nxe4 {[%clk 0:00:06.5]} 9. Bb5 {[%clk 0:00:02.8]} 9... Rf8 {[%clk 0:00:04]} 10. d4 {[%clk 0:00:08.6]} 10... c6 {[%clk 0:00:02.2]} 11. Bf1 {[%clk 0:00:03.2]} 11... d5 {[%clk 0:00:01.6]} 12. a4 {[%clk 0:00:03]} 12... g6 {[%clk 0:00:09.4]} 13. Bd3 {[%clk 0:00:02.8]} 13... h5 {[%clk 0:00:02.6]} 14. Rf1 {[%clk 0:00:04]} 14... Bg4 {[%clk 0:00:02.2]} 15. Qc2 {[%clk 0:00:09.1]} 15... Nd7 {[%clk 0:00:05.6]} 16. Bf4 {[%clk 0:00:10.4]} 16... O-O-O {[%clk 0:00:02.1]} 17. Bd2 {[%clk 0:00:04.3]} 17... Rfe8 {[%clk 0:00:05.1]} 18. Bg5 {[%clk 0:00:04.5]} 18... Nd2+ {[%clk 0:00:03]} 19. Kf2 {[%clk 0:00:18.4]} 19... f6 {[%clk 0:00:20.7]} 20. Bxg6 {[%clk 0:00:03.9]} 20... Re2+ {[%clk 0:00:04.2]} 21. Kg1 {[%clk 0:00:02.9]} 21... Rg8 {[%clk 0:00:03.6]} 22. Nxd2 {[%clk 0:00:03.8]} 22... Rxg6 {[%clk 0:00:04.4]} 23. Bh4 {[%clk 0:00:05.9]} 23... Nf8 {[%clk 0:00:01.8]} 24. Rf4 {[%clk 0:00:08]} 24... c5 {[%clk 0:00:06]} 25. Rxg4 {[%clk 0:00:01.5]} 25... Rxg4 {[%clk 0:00:02.4]} 26. Bxf6 {[%clk 0:00:03.6]} 26... cxd4 {[%clk 0:00:10.2]} 27. cxd4+ {[%clk 0:00:03.7]} 27... Kd7 {[%clk 0:00:05.5]} 28. h3 {[%clk 0:00:09.3]} 28... Rgxg2+ {[%clk 0:00:01.3]} 29. Kh1 {[%clk 0:00:06.8]} 29... Ne6 {[%clk 0:00:03.9]} 30. Qh7+ {[%clk 0:00:04.6]} 30... Kd6 {[%clk 0:00:01.9]} 31. Be5+ {[%clk 0:00:03.6]} 31... Kc6 {[%clk 0:00:01.7]} 32. Rc1+ {[%clk 0:00:04.7]} 32... Kb6 {[%clk 0:00:03.2]} 33. b4 {[%clk 0:00:13]} 33... Rxd2 {[%clk 0:00:03.6]} 34. a5+ {[%clk 0:00:02.8]} 34... Kb5 {[%clk 0:00:02.5]} 35. Qxb7+ {[%clk 0:00:04]} 35... Ka4 {[%clk 0:00:01.2]} 36. Qxd5 {[%clk 0:00:05.1]} 36... Nf4 {[%clk 0:00:02.2]} 37. Bxf4 {[%clk 0:00:02.7]} 37... Rh2+ {[%clk 0:00:03.7]} 38. Kg1 {[%clk 0:00:03.4]} 38... Rxh3 {[%clk 0:00:00.8]} 39. Bxd2 {[%clk 0:00:02]} 1-0
"
1751117544,https://www.chess.com/game/live/140107992838,2025.06.28,white,423,LouisSchne,203,win,600,,Nimzowitsch Defense Scandinavian Bogoljubov Variation,30,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.28""]
[Round ""-""]
[White ""currystan""]
[Black ""LouisSchne""]
[Result ""1-0""]
[CurrentPosition ""3R1b2/5kp1/4Q3/1p3P2/p6p/8/P4P1P/2R3K1 b - - 0 30""]
[Timezone ""UTC""]
[ECO ""B00""]
[ECOUrl ""https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Bogoljubov-Variation""]
[UTCDate ""2025.06.28""]
[UTCTime ""16:32:24""]
[WhiteElo ""423""]
[BlackElo ""203""]
[TimeControl ""600""]
[Termination ""currystan won by checkmate""]
[StartTime ""16:32:24""]
[EndDate ""2025.06.28""]
[EndTime ""16:41:33""]
[Link ""https://www.chess.com/game/live/140107992838""]

1. d4 {[%clk 0:09:52.1]} 1... d5 {[%clk 0:09:56.1]} 2. Nc3 {[%clk 0:09:41.4]} 2... Nc6 {[%clk 0:09:42.1]} 3. e4 {[%clk 0:09:38]} 3... Nxd4 {[%clk 0:09:33.3]} 4. exd5 {[%clk 0:09:35.6]} 4... Nf5 {[%clk 0:09:28.7]} 5. Ne4 {[%clk 0:09:26]} 5... Nd4 {[%clk 0:09:24.4]} 6. c3 {[%clk 0:09:23]} 6... Nb5 {[%clk 0:09:20.9]} 7. Bf4 {[%clk 0:09:15.2]} 7... Nxc3 {[%clk 0:09:09.9]} 8. bxc3 {[%clk 0:09:13.3]} 8... c5 {[%clk 0:09:06]} 9. Nxc5 {[%clk 0:09:10.8]} 9... b6 {[%clk 0:09:00.5]} 10. Nb3 {[%clk 0:08:54.6]} 10... f5 {[%clk 0:08:53.3]} 11. Bb5+ {[%clk 0:08:27]} 11... Bd7 {[%clk 0:08:39.4]} 12. c4 {[%clk 0:08:15.6]} 12... Nf6 {[%clk 0:08:32.3]} 13. Ne2 {[%clk 0:07:58.6]} 13... Rc8 {[%clk 0:08:25.3]} 14. Qc1 {[%clk 0:07:48.6]} 14... Rxc4 {[%clk 0:08:22.8]} 15. Qxc4 {[%clk 0:07:43.3]} 15... Bxb5 {[%clk 0:08:18.5]} 16. Qxb5+ {[%clk 0:07:35.7]} 16... Kf7 {[%clk 0:08:09.4]} 17. O-O {[%clk 0:07:26.5]} 17... Nxd5 {[%clk 0:08:07.5]} 18. Rad1 {[%clk 0:07:18.3]} 18... Nxf4 {[%clk 0:08:06]} 19. Rxd8 {[%clk 0:07:11.7]} 19... Nxe2+ {[%clk 0:08:02.7]} 20. Qxe2 {[%clk 0:07:03.4]} 20... f4 {[%clk 0:07:56.6]} 21. Rd7 {[%clk 0:06:36]} 21... a5 {[%clk 0:07:46.9]} 22. Rc1 {[%clk 0:05:41.5]} 22... a4 {[%clk 0:07:41.2]} 23. Nd4 {[%clk 0:05:30]} 23... h5 {[%clk 0:07:33.9]} 24. g3 {[%clk 0:05:12.1]} 24... Rh6 {[%clk 0:07:32.2]} 25. gxf4 {[%clk 0:05:07.9]} 25... b5 {[%clk 0:07:19.5]} 26. Rd8 {[%clk 0:05:04.7]} 26... Rd6 {[%clk 0:07:11.8]} 27. f5 {[%clk 0:04:46.8]} 27... Rxd4 {[%clk 0:07:06.9]} 28. Rxd4 {[%clk 0:04:42.6]} 28... h4 {[%clk 0:07:00.2]} 29. Rd8 {[%clk 0:04:31.8]} 29... e6 {[%clk 0:06:54]} 30. Qxe6# {[%clk 0:04:26]} 1-0
"
1751126769,https://www.chess.com/game/live/140112747052,2025.06.28,black,545,Aniha25,409,win,600,,Center Game,32,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.28""]
[Round ""-""]
[White ""Aniha25""]
[Black ""currystan""]
[Result ""0-1""]
[CurrentPosition ""8/pp6/5kp1/P4b2/1P3PpK/7r/3B4/R7 w - - 3 32""]
[Timezone ""UTC""]
[ECO ""C21""]
[ECOUrl ""https://www.chess.com/openings/Center-Game""]
[UTCDate ""2025.06.28""]
[UTCTime ""19:06:09""]
[WhiteElo ""409""]
[BlackElo ""545""]
[TimeControl ""600""]
[Termination ""currystan won by checkmate""]
[StartTime ""19:06:09""]
[EndDate ""2025.06.28""]
[EndTime ""19:20:27""]
[Link ""https://www.chess.com/game/live/140112747052""]

1. e4 {[%clk 0:09:50.8]} 1... e5 {[%clk 0:09:56.8]} 2. d4 {[%clk 0:09:36.4]} 2... d5 {[%clk 0:09:51.4]} 3. dxe5 {[%clk 0:09:26.1]} 3... c6 {[%clk 0:09:37.1]} 4. exd5 {[%clk 0:09:20.8]} 4... cxd5 {[%clk 0:09:35.4]} 5. g3 {[%clk 0:09:15.1]} 5... Bb4+ {[%clk 0:09:28]} 6. c3 {[%clk 0:09:11.8]} 6... Bc5 {[%clk 0:09:19]} 7. Bg2 {[%clk 0:08:54.9]} 7... Ne7 {[%clk 0:08:58.1]} 8. b4 {[%clk 0:08:43.1]} 8... Bb6 {[%clk 0:08:18.7]} 9. Nf3 {[%clk 0:08:35]} 9... O-O {[%clk 0:08:12.7]} 10. Ng5 {[%clk 0:08:32.1]} 10... Nf5 {[%clk 0:07:51.3]} 11. Qxd5 {[%clk 0:08:17.2]} 11... Qxd5 {[%clk 0:07:05.8]} 12. Bxd5 {[%clk 0:07:48.1]} 12... Nd7 {[%clk 0:06:19.4]} 13. Na3 {[%clk 0:07:15.3]} 13... Nxe5 {[%clk 0:06:13.5]} 14. Nb5 {[%clk 0:06:51.2]} 14... Bd7 {[%clk 0:06:05.7]} 15. Nd4 {[%clk 0:06:14.7]} 15... Rac8 {[%clk 0:05:42.6]} 16. Nxf5 {[%clk 0:06:02.3]} 16... Bxf5 {[%clk 0:05:34.4]} 17. Bxf7+ {[%clk 0:05:55.5]} 17... Rxf7 {[%clk 0:05:26.9]} 18. Nxf7 {[%clk 0:05:53.8]} 18... Kxf7 {[%clk 0:05:24.5]} 19. f4 {[%clk 0:05:43.5]} 19... Ng4 {[%clk 0:05:17.5]} 20. h3 {[%clk 0:05:31.5]} 20... Nf2 {[%clk 0:05:02.5]} 21. Rf1 {[%clk 0:05:11.1]} 21... Nxh3 {[%clk 0:04:38.4]} 22. Rf3 {[%clk 0:04:28]} 22... Bf2+ {[%clk 0:04:27.1]} 23. Rxf2 {[%clk 0:04:23.8]} 23... Nxf2 {[%clk 0:04:21.9]} 24. Kxf2 {[%clk 0:04:22.4]} 24... Rxc3 {[%clk 0:04:11.2]} 25. a4 {[%clk 0:04:09.5]} 25... Rc2+ {[%clk 0:03:44.3]} 26. Kf3 {[%clk 0:04:02.4]} 26... h5 {[%clk 0:03:36.9]} 27. g4 {[%clk 0:03:52.1]} 27... hxg4+ {[%clk 0:03:33.4]} 28. Kg3 {[%clk 0:03:43.8]} 28... Rc3+ {[%clk 0:03:25.3]} 29. Kh4 {[%clk 0:03:34.8]} 29... g6 {[%clk 0:03:18.3]} 30. a5 {[%clk 0:03:06.1]} 30... Kf6 {[%clk 0:03:14]} 31. Bd2 {[%clk 0:03:00]} 31... Rh3# {[%clk 0:03:11.3]} 0-1
"
1751127685,https://www.chess.com/game/live/140113181690,2025.06.28,white,635,E4-BeAsT,528,win,600,,Three Knights Opening 3...Bc5,33,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.28""]
[Round ""-""]
[White ""currystan""]
[Black ""E4-BeAsT""]
[Result ""1-0""]
[CurrentPosition ""6R1/p1p5/1p5R/P7/7k/P7/2P1N3/2K5 b - - 0 33""]
[Timezone ""UTC""]
[ECO ""C46""]
[ECOUrl ""https://www.chess.com/openings/Three-Knights-Opening-3...Bc5""]
[UTCDate ""2025.06.28""]
[UTCTime ""19:21:25""]
[WhiteElo ""635""]
[BlackElo ""528""]
[TimeControl ""600""]
[Termination ""currystan won by checkmate""]
[StartTime ""19:21:25""]
[EndDate ""2025.06.28""]
[EndTime ""19:35:54""]
[Link ""https://www.chess.com/game/live/140113181690""]

1. e4 {[%clk 0:09:50.9]} 1... e5 {[%clk 0:09:57.6]} 2. Nf3 {[%clk 0:09:49]} 2... Nc6 {[%clk 0:09:55.8]} 3. Nc3 {[%clk 0:09:29.4]} 3... Bc5 {[%clk 0:09:45.3]} 4. d4 {[%clk 0:09:25.5]} 4... Bb4 {[%clk 0:09:33.6]} 5. a3 {[%clk 0:09:20.3]} 5... Ba5 {[%clk 0:09:27]} 6. Bg5 {[%clk 0:09:06]} 6... Nf6 {[%clk 0:09:10.7]} 7. dxe5 {[%clk 0:08:46.2]} 7... h6 {[%clk 0:08:50.7]} 8. Bh4 {[%clk 0:08:29.1]} 8... g5 {[%clk 0:08:39.2]} 9. Bg3 {[%clk 0:08:17]} 9... g4 {[%clk 0:08:30.6]} 10. Bh4 {[%clk 0:08:06.6]} 10... Qe7 {[%clk 0:08:06.5]} 11. Bxf6 {[%clk 0:07:55.3]} 11... Qf8 {[%clk 0:07:30.6]} 12. Nh4 {[%clk 0:06:52.5]} 12... Rg8 {[%clk 0:07:25.2]} 13. f3 {[%clk 0:06:12.1]} 13... Nxe5 {[%clk 0:07:08.6]} 14. b4 {[%clk 0:05:36]} 14... Qd6 {[%clk 0:06:31.6]} 15. bxa5 {[%clk 0:05:26.7]} 15... Qxf6 {[%clk 0:06:29.5]} 16. Nf5 {[%clk 0:05:15.2]} 16... gxf3 {[%clk 0:05:59]} 17. gxf3 {[%clk 0:05:06.9]} 17... Nxf3+ {[%clk 0:05:56.7]} 18. Qxf3 {[%clk 0:04:59.5]} 18... b6 {[%clk 0:05:44.9]} 19. e5 {[%clk 0:04:54]} 19... Qxe5+ {[%clk 0:05:42.3]} 20. Be2 {[%clk 0:04:26.8]} 20... Rg5 {[%clk 0:05:17.7]} 21. O-O-O {[%clk 0:04:20.3]} 21... Rxf5 {[%clk 0:05:12.5]} 22. Qxa8 {[%clk 0:04:11]} 22... Qxe2 {[%clk 0:04:40.9]} 23. Nxe2 {[%clk 0:03:42.6]} 23... Rf2 {[%clk 0:04:38.3]} 24. Qxc8+ {[%clk 0:03:36.4]} 24... Ke7 {[%clk 0:04:34.8]} 25. Rxd7+ {[%clk 0:03:32.6]} 25... Ke6 {[%clk 0:04:32.3]} 26. Re1 {[%clk 0:02:58.5]} 26... Rxh2 {[%clk 0:04:25.9]} 27. Qe8+ {[%clk 0:02:49.2]} 27... Kf5 {[%clk 0:04:23.9]} 28. Rxf7+ {[%clk 0:02:41.1]} 28... Kg4 {[%clk 0:04:20.3]} 29. Qg8+ {[%clk 0:02:34.7]} 29... Kh3 {[%clk 0:04:18.8]} 30. Rh7 {[%clk 0:02:25.9]} 30... Rg2 {[%clk 0:04:08.7]} 31. Rg1 {[%clk 0:02:05]} 31... Rxg8 {[%clk 0:04:03.9]} 32. Rxg8 {[%clk 0:02:02.6]} 32... Kh4 {[%clk 0:04:01.5]} 33. Rxh6# {[%clk 0:02:00.7]} 1-0
"
1751130780,https://www.chess.com/game/live/140114609342,2025.06.28,black,565,Ahmad821991,660,loss,600,,Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6,28,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.28""]
[Round ""-""]
[White ""Ahmad821991""]
[Black ""currystan""]
[Result ""1-0""]
[CurrentPosition ""4r1k1/6pp/8/8/1B1P1Q2/1P2P1PP/P4P2/R5K1 b - - 0 28""]
[Timezone ""UTC""]
[ECO ""A01""]
[ECOUrl ""https://www.chess.com/openings/Nimzowitsch-Larsen-Attack-Modern-Variation-2.Bb2-Nc6""]
[UTCDate ""2025.06.28""]
[UTCTime ""20:13:00""]
[WhiteElo ""660""]
[BlackElo ""565""]
[TimeControl ""600""]
[Termination ""Ahmad821991 won by resignation""]
[StartTime ""20:13:00""]
[EndDate ""2025.06.28""]
[EndTime ""20:23:54""]
[Link ""https://www.chess.com/game/live/140114609342""]

1. b3 {[%clk 0:09:59.5]} 1... e5 {[%clk 0:09:54.7]} 2. Bb2 {[%clk 0:09:56.9]} 2... Nc6 {[%clk 0:09:49.2]} 3. g3 {[%clk 0:09:55.4]} 3... d5 {[%clk 0:09:38.7]} 4. Bg2 {[%clk 0:09:52.6]} 4... Nf6 {[%clk 0:09:36.5]} 5. Nf3 {[%clk 0:09:49.6]} 5... Bg4 {[%clk 0:09:29.6]} 6. Nxe5 {[%clk 0:09:44.9]} 6... Nxe5 {[%clk 0:09:25.4]} 7. Bxe5 {[%clk 0:09:43.3]} 7... c5 {[%clk 0:08:48.5]} 8. Bb2 {[%clk 0:09:39.4]} 8... c4 {[%clk 0:08:42.8]} 9. h3 {[%clk 0:09:36.3]} 9... Bf5 {[%clk 0:08:11.8]} 10. e3 {[%clk 0:09:28.2]} 10... Qa5 {[%clk 0:07:53]} 11. Bc3 {[%clk 0:09:19.4]} 11... Qb5 {[%clk 0:07:36.3]} 12. Qf3 {[%clk 0:09:14.3]} 12... Bc5 {[%clk 0:07:29.5]} 13. Qxf5 {[%clk 0:09:01.5]} 13... O-O {[%clk 0:07:17.3]} 14. d4 {[%clk 0:08:56.5]} 14... Bd6 {[%clk 0:06:49.1]} 15. O-O {[%clk 0:08:43.4]} 15... cxb3 {[%clk 0:06:25.4]} 16. cxb3 {[%clk 0:08:41.8]} 16... Qe2 {[%clk 0:06:08]} 17. Bxd5 {[%clk 0:08:22.5]} 17... Rfe8 {[%clk 0:05:57.7]} 18. Re1 {[%clk 0:07:57.9]} 18... Qxe1+ {[%clk 0:05:46.6]} 19. Bxe1 {[%clk 0:07:53.9]} 19... Nxd5 {[%clk 0:05:24.8]} 20. Qxd5 {[%clk 0:07:51.5]} 20... Re5 {[%clk 0:05:21.5]} 21. Qxb7 {[%clk 0:07:42.8]} 21... Ree8 {[%clk 0:04:51.2]} 22. Nc3 {[%clk 0:07:36.9]} 22... Rab8 {[%clk 0:04:46.8]} 23. Qxa7 {[%clk 0:07:33.9]} 23... f5 {[%clk 0:04:33.4]} 24. Nb5 {[%clk 0:07:27.2]} 24... Rxb5 {[%clk 0:04:27]} 25. Qd7 {[%clk 0:07:20.4]} 25... Rbb8 {[%clk 0:03:06.8]} 26. Qxd6 {[%clk 0:07:16.9]} 26... f4 {[%clk 0:02:59.9]} 27. Qxf4 {[%clk 0:07:09.4]} 27... Rb4 {[%clk 0:02:41.9]} 28. Bxb4 {[%clk 0:07:04.8]} 1-0
"
1751131483,https://www.chess.com/game/live/140114919564,2025.06.28,black,616,Tonafo,452,win,600,,Bishops Opening,16,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.28""]
[Round ""-""]
[White ""Tonafo""]
[Black ""currystan""]
[Result ""0-1""]
[CurrentPosition ""rn2kb1r/p6p/b1p5/qN2pn2/B1p1p2p/4B3/PP3PPP/R2Q2KR w kq - 2 16""]
[Timezone ""UTC""]
[ECO ""C23""]
[ECOUrl ""https://www.chess.com/openings/Bishops-Opening""]
[UTCDate ""2025.06.28""]
[UTCTime ""20:24:43""]
[WhiteElo ""452""]
[BlackElo ""616""]
[TimeControl ""600""]
[Termination ""currystan won on time""]
[StartTime ""20:24:43""]
[EndDate ""2025.06.28""]
[EndTime ""20:37:47""]
[Link ""https://www.chess.com/game/live/140114919564""]

1. e4 {[%clk 0:09:56.2]} 1... e5 {[%clk 0:09:55.3]} 2. Bc4 {[%clk 0:09:41]} 2... c6 {[%clk 0:09:43.2]} 3. Nf3 {[%clk 0:09:26.1]} 3... b5 {[%clk 0:09:40]} 4. Bb3 {[%clk 0:09:01.8]} 4... f6 {[%clk 0:09:36.6]} 5. c4 {[%clk 0:08:43.9]} 5... Ba6 {[%clk 0:09:29.3]} 6. d3 {[%clk 0:08:32.8]} 6... Qa5+ {[%clk 0:09:18.9]} 7. Kf1 {[%clk 0:07:51.2]} 7... bxc4 {[%clk 0:09:04.4]} 8. dxc4 {[%clk 0:07:21.3]} 8... Ne7 {[%clk 0:08:55.1]} 9. Be3 {[%clk 0:07:01.1]} 9... d5 {[%clk 0:08:48.3]} 10. Nc3 {[%clk 0:04:18]} 10... dxc4 {[%clk 0:08:40]} 11. Bc2 {[%clk 0:03:13.4]} 11... f5 {[%clk 0:08:26]} 12. Ba4 {[%clk 0:02:12.8]} 12... fxe4 {[%clk 0:08:14]} 13. Nh4 {[%clk 0:01:14.3]} 13... g5 {[%clk 0:07:51]} 14. Kg1 {[%clk 0:00:55.4]} 14... gxh4 {[%clk 0:07:27.6]} 15. Nb5 {[%clk 0:00:41.3]} 15... Nf5 {[%clk 0:07:08.1]} 0-1
"
1751132281,https://www.chess.com/game/live/140115266784,2025.06.28,white,563,quistquist,633,loss,600,,Kings Pawn Opening 1...e5,23,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2025.06.28""]
[Round ""-""]
[White ""currystan""]
[Black ""quistquist""]
[Result ""0-1""]
[CurrentPosition ""2k1rb2/1p1q3r/p2p3p/1B1npp2/P7/1P3PP1/2P4P/R5K1 w - - 0 23""]
[Timezone ""UTC""]
[ECO ""C20""]
[ECOUrl ""https://www.chess.com/openings/Kings-Pawn-Opening-1...e5""]
[UTCDate ""2025.06.28""]
[UTCTime ""20:38:01""]
[WhiteElo ""563""]
[BlackElo ""633""]
[TimeControl ""600""]
[Termination ""quistquist won by resignation""]
[StartTime ""20:38:01""]
[EndDate ""2025.06.28""]
[EndTime ""20:46:00""]
[Link ""https://www.chess.com/game/live/140115266784""]

1. e4 {[%clk 0:09:57.3]} 1... e5 {[%clk 0:09:53.2]} 2. g3 {[%clk 0:09:51.7]} 2... Nc6 {[%clk 0:09:53.1]} 3. Bh3 {[%clk 0:09:49.1]} 3... d6 {[%clk 0:09:48.1]} 4. Bg2 {[%clk 0:09:24.1]} 4... Be6 {[%clk 0:09:23.6]} 5. Nc3 {[%clk 0:09:18.9]} 5... a6 {[%clk 0:09:20.7]} 6. Nf3 {[%clk 0:09:03.8]} 6... f6 {[%clk 0:09:17.8]} 7. d4 {[%clk 0:08:47.4]} 7... Nxd4 {[%clk 0:09:09.3]} 8. O-O {[%clk 0:08:21.9]} 8... Nxf3+ {[%clk 0:08:52.8]} 9. Bxf3 {[%clk 0:08:17.7]} 9... Bh3 {[%clk 0:08:52.7]} 10. Bh5+ {[%clk 0:08:09.2]} 10... g6 {[%clk 0:08:50.6]} 11. Be2 {[%clk 0:07:46.6]} 11... Bxf1 {[%clk 0:08:48.5]} 12. Bxf1 {[%clk 0:07:39.9]} 12... Qd7 {[%clk 0:08:47.1]} 13. f3 {[%clk 0:07:27.8]} 13... O-O-O {[%clk 0:08:45.2]} 14. Be3 {[%clk 0:06:54.5]} 14... f5 {[%clk 0:08:44.3]} 15. exf5 {[%clk 0:06:32.8]} 15... gxf5 {[%clk 0:08:44.2]} 16. Bg5 {[%clk 0:06:27.7]} 16... Re8 {[%clk 0:08:42]} 17. Nd5 {[%clk 0:06:09.5]} 17... h6 {[%clk 0:08:22]} 18. Bf6 {[%clk 0:05:50.6]} 18... Rh7 {[%clk 0:08:02.2]} 19. b3 {[%clk 0:05:37.7]} 19... c6 {[%clk 0:07:52.1]} 20. a4 {[%clk 0:05:34.7]} 20... cxd5 {[%clk 0:07:50.3]} 21. Qxd5 {[%clk 0:05:20.7]} 21... Nxf6 {[%clk 0:07:47.7]} 22. Bb5 {[%clk 0:05:03.1]} 22... Nxd5 {[%clk 0:07:39.9]} 0-1
"
